Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,25,4,1001,1004,1120,1129,AA,1357,N4WXAA,139,145,118,-9,-3,DFW,TUS,813,4,17,0,,0,0,0,0,0,0
2004,3,25,4,645,645,812,816,AA,1358,N3CAAA,87,91,53,-4,0,SNA,SJC,342,7,27,0,,0,0,0,0,0,0
2004,3,25,4,1514,1505,1901,1844,AA,1359,N538AA,227,219,176,17,9,BOS,MIA,1258,15,36,0,,0,0,0,15,0,2
2004,3,25,4,1251,1249,1738,1740,AA,1360,N294AA,167,171,141,-2,2,SAN,DFW,1171,13,13,0,,0,0,0,0,0,0
2004,3,25,4,941,943,1032,1037,AA,1361,N427AA,111,114,89,-5,-2,DFW,COS,592,7,15,0,,0,0,0,0,0,0
2004,3,25,4,751,753,857,858,AA,1361,N427AA,66,65,45,-1,-2,SAT,DFW,247,10,11,0,,0,0,0,0,0,0
2004,3,25,4,629,630,1130,1123,AA,1362,N241AA,181,173,145,7,-1,SAN,DFW,1171,9,27,0,,0,0,0,0,0,0
2004,3,25,4,1051,1040,1639,1633,AA,1364,N522AA,228,233,210,6,11,LAX,ORD,1745,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1306,1309,1440,1448,AA,1365,N539AA,94,99,75,-8,-3,MSY,DFW,448,10,9,0,,0,0,0,0,0,0
2004,3,25,4,2055,2100,2234,2242,AA,1366,N420AA,99,102,81,-8,-5,DFW,BNA,631,4,14,0,,0,0,0,0,0,0
2004,3,25,4,1754,1755,2052,2121,AA,1367,N075AA,178,206,158,-29,-1,BOS,MIA,1258,5,15,0,,0,0,0,0,0,0
2004,3,25,4,836,745,1119,1010,AA,1368,N5WAAA,163,145,132,69,51,MCO,LGA,950,4,27,0,,0,51,0,18,0,0
2004,3,25,4,1936,1802,2347,2200,AA,1369,N481AA,191,178,146,107,94,ORD,PBI,1144,3,42,0,,0,6,0,13,0,88
2004,3,25,4,701,705,1218,1230,AA,1370,N408AA,197,205,173,-12,-4,OAK,DFW,1456,13,11,0,,0,0,0,0,0,0
2004,3,25,4,2301,2127,149,19,AA,1372,N2CMAA,108,112,86,90,94,ORD,PHL,678,7,15,0,,0,0,0,0,0,90
2004,3,25,4,1753,1753,1831,1840,AA,1373,N259AA,98,107,80,-9,0,DFW,ELP,551,2,16,0,,0,0,0,0,0,0
2004,3,25,4,1532,1429,2221,2030,AA,1374,N3BMAA,289,241,227,111,63,SFO,ORD,1846,7,55,0,,0,0,0,94,0,17
2004,3,25,4,630,635,836,904,AA,1375,N4WXAA,186,209,162,-28,-5,BWI,DFW,1217,13,11,0,,0,0,0,0,0,0
2004,3,25,4,1823,1742,2155,2044,AA,1376,N2APAA,152,122,104,71,41,ORD,HPN,738,4,44,0,,0,4,0,30,0,37
2004,3,25,4,656,659,832,848,AA,1377,N205AA,156,169,131,-16,-3,BOS,ORD,867,8,17,0,,0,0,0,0,0,0
2004,3,25,4,1047,1055,1320,1326,AA,1378,N401AA,153,151,130,-6,-8,MIA,DCA,920,4,19,0,,0,0,0,0,0,0
2004,3,25,4,1738,1742,2203,2154,AA,1380,N4XYAA,205,192,167,9,-4,DFW,PHL,1302,14,24,0,,0,0,0,0,0,0
2004,3,25,4,810,815,1132,1151,AA,1381,N216AA,202,216,180,-19,-5,BOS,MIA,1258,7,15,0,,0,0,0,0,0,0
2004,3,25,4,757,801,1043,1057,AA,1382,N2BKAA,106,116,93,-14,-4,ORD,PHL,678,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1935,1912,2228,2145,AA,1383,N3DBAA,293,273,243,43,23,ORD,SJC,1829,12,38,0,,0,2,0,20,0,21
2004,3,25,4,1527,1533,1906,1916,AA,1386,N498AA,159,163,141,-10,-6,DFW,FLL,1119,6,12,0,,0,0,0,0,0,0
2004,3,25,4,1107,1110,1157,1207,AA,1387,N262AA,50,57,34,-10,-3,DFW,AUS,190,4,12,0,,0,0,0,0,0,0
2004,3,25,4,1922,1925,2211,2214,AA,1388,N4XPAA,109,109,95,-3,-3,STL,DCA,719,3,11,0,,0,0,0,0,0,0
2004,3,25,4,1558,1453,1842,1728,AA,1389,N3CBAA,284,275,256,74,65,ORD,SJC,1829,4,24,0,,0,48,0,9,0,17
2004,3,25,4,816,820,1331,1312,AA,1390,N481AA,195,172,148,19,-4,SAN,DFW,1171,11,36,0,,0,0,0,19,0,0
2004,3,25,4,1536,1458,1740,1645,AA,1392,N463AA,124,107,86,55,38,TUL,ORD,585,13,25,0,,0,0,38,17,0,0
2004,3,25,4,1557,1600,1715,1720,AA,1393,N3CWAA,198,200,171,-5,-3,DFW,SNA,1205,8,19,0,,0,0,0,0,0,0
2004,3,25,4,1539,1444,1817,1707,AA,1394,N5WAAA,158,143,138,70,55,MCO,LGA,950,4,16,0,,0,1,0,15,0,54
2004,3,25,4,702,709,830,840,AA,1395,N225AA,148,151,125,-10,-7,DEN,LAX,862,13,10,0,,0,0,0,0,0,0
2004,3,25,4,NA,600,NA,838,AA,1396,0,NA,98,NA,NA,NA,ABQ,DFW,569,0,0,1,A,0,0,0,0,0,0
2004,3,25,4,628,630,936,947,AA,1398,N292AA,128,137,110,-11,-2,LAX,DEN,862,6,12,0,,0,0,0,0,0,0
2004,3,25,4,1024,1003,1152,1146,AA,1399,N422AA,88,103,69,6,21,MCI,DFW,460,6,13,0,,0,0,0,0,0,0
2004,3,25,4,1700,1700,2023,1957,AA,1400,N076AA,203,177,140,26,0,MIA,JFK,1090,9,54,0,,0,0,0,26,0,0
2004,3,25,4,2147,2158,2252,2258,AA,1402,N530AA,65,60,39,-6,-11,DFW,TUL,237,3,23,0,,0,0,0,0,0,0
2004,3,25,4,1050,1045,1312,1315,AA,1403,N201AA,262,270,240,-3,5,ORD,SEA,1721,5,17,0,,0,0,0,0,0,0
2004,3,25,4,1856,1811,2137,2029,AA,1404,N2DEAA,101,78,48,68,45,ORD,DTW,235,10,43,0,,0,0,0,23,0,45
2004,3,25,4,2158,2011,112,2305,AA,1405,N226AA,134,114,81,127,107,ORD,ATL,606,9,44,0,,0,0,0,20,0,107
2004,3,25,4,555,600,837,836,AA,1406,N484AA,102,96,79,1,-5,ELP,DFW,551,10,13,0,,0,0,0,0,0,0
2004,3,25,4,1708,1710,1811,1818,AA,1407,N227AA,183,188,165,-7,-2,AUS,LAX,1242,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1017,1026,1138,1159,AA,1408,N2AEAA,81,93,67,-21,-9,BNA,ORD,409,5,9,0,,0,0,0,0,0,0
2004,3,25,4,2013,2017,2257,2233,AA,1409,N3DFAA,284,256,219,24,-4,ORD,SNA,1726,9,56,0,,0,0,0,24,0,0
2004,3,25,4,2118,2003,21,2259,AA,1410,N421AA,123,116,84,82,75,ORD,PHL,678,3,36,0,,0,0,0,9,0,73
2004,3,25,4,1719,1717,2012,2031,AA,1411,N051AA,173,194,138,-19,2,JFK,MIA,1090,4,31,0,,0,0,0,0,0,0
2004,3,25,4,1813,1815,2011,2018,AA,1412,N5DBAA,178,183,158,-7,-2,SJU,MCO,1189,5,15,0,,0,0,0,0,0,0
2004,3,25,4,738,741,828,835,AA,1413,N5TSAA,170,174,147,-7,-3,DFW,LAS,1055,6,17,0,,0,0,0,0,0,0
2004,3,25,4,725,735,1108,1117,AA,1414,N574AA,163,162,145,-9,-10,MCI,LGA,1107,9,9,0,,0,0,0,0,0,0
2004,3,25,4,NA,1614,NA,1745,AA,1415,0,NA,151,NA,NA,NA,HPN,ORD,738,0,0,1,A,0,0,0,0,0,0
2004,3,25,4,1848,1845,2047,2021,AA,1415,N2AYAA,119,96,84,26,3,ORD,MSP,334,5,30,0,,0,0,0,26,0,0
2004,3,25,4,1304,1310,1639,1605,AA,1416,N052AA,275,235,207,34,-6,SJU,JFK,1597,19,49,0,,0,0,0,34,0,0
2004,3,25,4,1355,1354,1428,1435,AA,1417,N592AA,93,101,78,-7,1,DFW,ELP,551,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1636,1632,2124,2118,AA,1418,N403AA,168,166,143,6,4,SAN,DFW,1171,8,17,0,,0,0,0,0,0,0
2004,3,25,4,1814,1802,2039,2040,AA,1419,N4YDAA,145,158,111,-1,12,MDW,DFW,797,8,26,0,,0,0,0,0,0,0
2004,3,25,4,602,615,706,726,AA,1421,N2AEAA,124,131,106,-20,-13,RDU,ORD,647,6,12,0,,0,0,0,0,0,0
2004,3,25,4,2008,2010,2143,2129,AA,1422,N538AA,155,139,116,14,-2,MIA,BNA,806,8,31,0,,0,0,0,0,0,0
2004,3,25,4,1901,1900,2052,2057,AA,1423,N478AA,171,177,133,-5,1,CLT,DFW,936,28,10,0,,0,0,0,0,0,0
2004,3,25,4,1405,1413,1754,1725,AA,1424,N2ARAA,169,132,100,29,-8,ORD,EWR,719,11,58,0,,0,0,0,29,0,0
2004,3,25,4,1804,1658,1933,1821,AA,1425,N2ACAA,89,83,58,72,66,MSP,ORD,334,5,26,0,,0,0,0,56,0,16
2004,3,25,4,2041,1903,2330,2153,AA,1425,N2CWAA,169,170,124,97,98,ORD,IAH,925,6,39,0,,0,0,0,0,0,97
2004,3,25,4,1902,1803,2053,2028,AA,1426,N590AA,231,265,216,25,59,DFW,SEA,1660,3,12,0,,0,12,0,0,0,13
2004,3,25,4,2219,2222,2308,2315,AA,1427,N5EAAA,169,173,149,-7,-3,DFW,LAS,1055,7,13,0,,0,0,0,0,0,0
2004,3,25,4,901,904,1219,1225,AA,1428,N410AA,138,141,120,-6,-3,DFW,CMH,927,5,13,0,,0,0,0,0,0,0
2004,3,25,4,709,715,820,819,AA,1428,N410AA,71,64,46,1,-6,IAH,DFW,224,16,9,0,,0,0,0,0,0,0
2004,3,25,4,1250,1245,1351,1356,AA,1429,N486AA,181,191,165,-5,5,DFW,SAN,1171,4,12,0,,0,0,0,0,0,0
2004,3,25,4,744,751,904,909,AA,1430,N2CMAA,80,78,56,-5,-7,MSP,ORD,334,7,17,0,,0,0,0,0,0,0
2004,3,25,4,1000,1003,1257,1256,AA,1430,N2CMAA,117,113,98,1,-3,ORD,PHL,678,3,16,0,,0,0,0,0,0,0
2004,3,25,4,2201,2156,2312,2316,AA,1431,N595AA,131,140,113,-4,5,DFW,TUS,813,3,15,0,,0,0,0,0,0,0
2004,3,25,4,1522,1301,1828,1549,AA,1432,N490AA,126,108,105,159,141,MSY,MIA,674,10,11,0,,0,0,0,18,0,141
2004,3,25,4,1225,1226,1729,1748,AA,1434,N510AA,184,202,170,-19,-1,OAK,DFW,1456,3,11,0,,0,0,0,0,0,0
2004,3,25,4,1307,1312,1528,1531,AA,1435,N3APAA,261,259,239,-3,-5,ORD,LAX,1745,5,17,0,,0,0,0,0,0,0
2004,3,25,4,1224,1230,1321,1318,AA,1436,N4XDAA,57,48,30,3,-6,AUS,HOU,148,10,17,0,,0,0,0,0,0,0
2004,3,25,4,1339,1345,1816,1810,AA,1436,N4XDAA,217,205,192,6,-6,HOU,LGA,1428,10,15,0,,0,0,0,0,0,0
2004,3,25,4,556,600,946,1000,AA,1438,N593AA,170,180,154,-14,-4,ORD,MIA,1197,8,8,0,,0,0,0,0,0,0
2004,3,25,4,557,606,748,812,AA,1439,N469AA,171,186,146,-24,-9,PIT,DFW,1068,11,14,0,,0,0,0,0,0,0
2004,3,25,4,721,725,1003,956,AA,1440,N4XLAA,162,151,143,7,-4,TPA,LGA,1011,6,13,0,,0,0,0,0,0,0
2004,3,25,4,1225,1208,1418,1400,AA,1441,N241AA,233,232,210,18,17,DFW,SFO,1464,6,17,0,,0,15,0,1,0,2
2004,3,25,4,1624,1611,2007,1903,AA,1442,N2DGAA,163,112,83,64,13,ORD,DCA,612,4,76,0,,0,0,0,54,0,10
2004,3,25,4,1649,1650,1854,1828,AA,1445,N3BAAA,125,98,84,26,-1,ORD,MSP,334,5,36,0,,0,0,0,26,0,0
2004,3,25,4,1118,1115,1457,1454,AA,1446,N556AA,159,159,145,3,3,DFW,DCA,1192,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1200,1200,1409,1419,AA,1447,N530AA,189,199,161,-10,0,FLL,DFW,1119,10,18,0,,0,0,0,0,0,0
2004,3,25,4,913,919,1152,1205,AA,1448,N2AMAA,99,106,82,-13,-6,ORD,DCA,612,4,13,0,,0,0,0,0,0,0
2004,3,25,4,1102,1059,1401,1425,AA,1449,N447AA,239,266,211,-24,3,BOS,DFW,1562,15,13,0,,0,0,0,0,0,0
2004,3,25,4,945,949,1525,1537,AA,1450,N4WPAA,220,228,201,-12,-4,SEA,DFW,1660,5,14,0,,0,0,0,0,0,0
2004,3,25,4,1813,1651,2109,1922,AA,1451,N234AA,236,211,178,107,82,ORD,SLC,1249,3,55,0,,0,17,0,25,0,65
2004,3,25,4,1355,1354,1614,1603,AA,1451,N461AA,199,189,176,11,1,PBI,ORD,1144,5,18,0,,0,0,0,0,0,0
2004,3,25,4,NA,1545,NA,1852,AA,1452,0,NA,127,NA,NA,NA,BNA,LGA,764,0,0,1,A,0,0,0,0,0,0
2004,3,25,4,651,655,NA,916,AA,1453,N423AA,NA,201,NA,NA,-4,LGA,MCI,1107,992,27,0,,1,0,0,0,0,0
2004,3,25,4,1625,1630,1715,1719,AA,1454,N569AA,50,49,29,-4,-5,AUS,HOU,148,10,11,0,,0,0,0,0,0,0
2004,3,25,4,1737,1745,2206,2204,AA,1454,N569AA,209,199,193,2,-8,HOU,LGA,1428,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1914,1908,2054,2057,AA,1455,N530AA,160,169,134,-3,6,TPA,DFW,929,10,16,0,,0,0,0,0,0,0
2004,3,25,4,1510,1515,1700,1704,AA,1457,N5TGAA,170,169,144,-4,-5,MCO,DFW,984,16,10,0,,0,0,0,0,0,0
2004,3,25,4,1226,1228,1544,1544,AA,1458,N499AA,138,136,109,0,-2,LAX,DEN,862,13,16,0,,0,0,0,0,0,0
2004,3,25,4,1133,1137,1753,1718,AA,1460,N590AA,260,221,196,35,-4,SEA,DFW,1660,54,10,0,,0,0,0,35,0,0
2004,3,25,4,2044,1938,2147,2050,AA,1461,N2DGAA,123,132,100,57,66,DCA,ORD,612,8,15,0,,0,0,0,6,0,51
2004,3,25,4,626,630,919,928,AA,1462,N2BBAA,113,118,96,-9,-4,ORD,EWR,719,8,9,0,,0,0,0,0,0,0
2004,3,25,4,1711,1715,2022,2048,AA,1463,N4XTAA,251,273,209,-26,-4,BOS,DFW,1562,25,17,0,,0,0,0,0,0,0
2004,3,25,4,2157,2153,2336,2341,AA,1463,N4XHAA,219,228,200,-5,4,DFW,OAK,1456,6,13,0,,0,0,0,0,0,0
2004,3,25,4,2012,1846,2113,1948,AA,1464,N635AA,61,62,38,85,86,DFW,TUL,237,2,21,0,,0,7,0,0,0,78
2004,3,25,4,813,813,1015,1039,AA,1465,N4YDAA,182,206,160,-24,0,DCA,DFW,1192,11,11,0,,0,0,0,0,0,0
2004,3,25,4,1530,1538,1933,1851,AA,1466,N3ANAA,183,133,128,42,-8,ORD,BOS,867,7,48,0,,0,0,0,42,0,0
2004,3,25,4,830,836,1439,1441,AA,1466,N3ANAA,249,245,221,-2,-6,SJC,ORD,1829,7,21,0,,0,0,0,0,0,0
2004,3,25,4,1010,1015,1140,1154,AA,1467,N506AA,150,159,124,-14,-5,ORD,DEN,888,6,20,0,,0,0,0,0,0,0
2004,3,25,4,2038,1955,2321,2247,AA,1468,N5TMAA,163,172,146,34,43,FLL,LGA,1076,3,14,0,,0,34,0,0,0,0
2004,3,25,4,922,930,1101,1058,AA,1469,N584AA,159,148,124,3,-8,DEN,LAX,862,24,11,0,,0,0,0,0,0,0
2004,3,25,4,1947,1807,2341,2150,AA,1470,N525AA,174,163,131,111,100,ORD,TPA,1012,4,39,0,,0,0,0,11,0,100
2004,3,25,4,1022,1024,1251,1255,AA,1471,N276AA,209,211,175,-4,-2,ORD,SLC,1249,6,28,0,,0,0,0,0,0,0
2004,3,25,4,828,832,933,939,AA,1471,N276AA,65,67,46,-6,-4,STL,ORD,258,6,13,0,,0,0,0,0,0,0
2004,3,25,4,1044,1050,1352,1354,AA,1472,N363AA,248,244,228,-2,-6,SJU,EWR,1608,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1228,1230,1716,1713,AA,1473,N081AA,228,223,200,3,-2,JFK,SJU,1597,4,24,0,,0,0,0,0,0,0
2004,3,25,4,1251,1254,1626,1610,AA,1474,N558AA,155,136,123,16,-3,DFW,CLT,936,8,24,0,,0,0,0,16,0,0
2004,3,25,4,1112,1056,1346,1318,AA,1475,N3AGAA,274,262,248,28,16,ORD,SNA,1726,9,17,0,,0,16,0,12,0,0
2004,3,25,4,1315,1320,1512,1520,AA,1476,N565AA,57,60,32,-8,-5,ORD,IND,177,11,14,0,,0,0,0,0,0,0
2004,3,25,4,627,635,1218,1222,AA,1476,N565AA,231,227,202,-4,-8,SEA,ORD,1721,11,18,0,,0,0,0,0,0,0
2004,3,25,4,1141,1145,1305,1327,AA,1477,N5TYAA,144,162,128,-22,-4,DFW,PHX,868,5,11,0,,0,0,0,0,0,0
2004,3,25,4,2252,2300,207,149,AA,1478,N077AA,255,229,221,18,-8,SJU,JFK,1597,14,20,0,,0,0,0,18,0,0
2004,3,25,4,856,901,1125,1125,AA,1479,N3CEAA,269,264,245,0,-5,ORD,SNA,1726,8,16,0,,0,0,0,0,0,0
2004,3,25,4,735,740,934,940,AA,1480,N5ELAA,179,180,163,-6,-5,SJU,MCO,1189,5,11,0,,0,0,0,0,0,0
2004,3,25,4,1210,1214,1511,1500,AA,1482,N2DEAA,121,106,82,11,-4,ORD,DCA,612,4,35,0,,0,0,0,0,0,0
2004,3,25,4,1652,1634,1754,1653,AA,1483,N2ADAA,122,79,90,61,18,DTW,ORD,235,4,28,0,,0,0,0,61,0,0
2004,3,25,4,2016,1923,2312,2045,AA,1484,N512AA,176,82,90,147,53,MCI,ORD,403,7,79,0,,0,0,0,94,0,53
2004,3,25,4,826,827,1003,1003,AA,1485,N559AA,157,156,111,0,-1,ATL,DFW,732,23,23,0,,0,0,0,0,0,0
2004,3,25,4,951,953,1549,1550,AA,1486,N370AA,238,237,217,-1,-2,SFO,ORD,1846,6,15,0,,0,0,0,0,0,0
2004,3,25,4,920,924,1138,1148,AA,1487,N3DFAA,258,264,242,-10,-4,ORD,LAX,1745,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1008,1015,1401,1400,AA,1488,N505AA,173,165,159,1,-7,MSY,LGA,1183,5,9,0,,0,0,0,0,0,0
2004,3,25,4,1330,1315,1554,1537,AA,1489,N5CEAA,204,202,177,17,15,MIA,ORD,1197,8,19,0,,0,15,0,2,0,0
2004,3,25,4,1852,1900,2203,2213,AA,1490,N227AA,131,133,113,-10,-8,LAX,DEN,862,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1042,1047,1413,1421,AA,1491,N5ELAA,151,154,136,-8,-5,MCO,SJU,1189,4,11,0,,0,0,0,0,0,0
2004,3,25,4,1050,1055,1338,1348,AA,1492,N320AA,168,173,140,-10,-5,MIA,JFK,1090,9,19,0,,0,0,0,0,0,0
2004,3,25,4,845,851,1020,1032,AA,1493,N214AA,155,161,126,-12,-6,ORD,DEN,888,16,13,0,,0,0,0,0,0,0
2004,3,25,4,1716,1720,2000,2009,AA,1494,N410AA,104,109,77,-9,-4,COS,DFW,592,16,11,0,,0,0,0,0,0,0
2004,3,25,4,1601,1606,1723,1731,AA,1495,N535AA,142,145,112,-8,-5,DFW,TUS,813,2,28,0,,0,0,0,0,0,0
2004,3,25,4,1254,1256,1442,1505,AA,1495,N535AA,168,189,146,-23,-2,RDU,DFW,1062,8,14,0,,0,0,0,0,0,0
2004,3,25,4,951,1000,1426,1453,AA,1496,N477AA,215,233,191,-27,-9,MSP,MIA,1501,8,16,0,,0,0,0,0,0,0
2004,3,25,4,1204,1215,1446,1500,AA,1497,N453AA,222,225,197,-14,-11,ORD,TUS,1437,6,19,0,,0,0,0,0,0,0
2004,3,25,4,818,825,1432,1414,AA,1498,N596AA,254,229,219,18,-7,SEA,ORD,1721,8,27,0,,0,0,0,18,0,0
2004,3,25,4,1419,1428,1612,1610,AA,1499,N5ETAA,233,222,216,2,-9,DFW,SJC,1438,4,13,0,,0,0,0,0,0,0
2004,3,25,4,2052,2055,37,33,AA,1500,N496AA,165,158,149,4,-3,DFW,DCA,1192,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1722,1726,2007,2006,AA,1500,N496AA,105,100,76,1,-4,ELP,DFW,551,17,12,0,,0,0,0,0,0,0
2004,3,25,4,1932,1935,2229,2235,AA,1502,N275AA,177,180,143,-6,-3,MIA,CLE,1080,6,28,0,,0,0,0,0,0,0
2004,3,25,4,942,950,1048,1100,AA,1503,N479AA,66,70,43,-12,-8,DFW,SAT,247,3,20,0,,0,0,0,0,0,0
2004,3,25,4,657,702,846,904,AA,1503,N479AA,169,182,142,-18,-5,DTW,DFW,987,10,17,0,,0,0,0,0,0,0
2004,3,25,4,1339,1316,1430,1417,AA,1505,N555AA,171,181,151,13,23,DFW,LAS,1055,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1100,1105,1214,1231,AA,1505,N555AA,134,146,109,-17,-5,IND,DFW,762,17,8,0,,0,0,0,0,0,0
2004,3,25,4,1843,1845,2135,2126,AA,1506,N432AA,172,161,153,9,-2,PBI,LGA,1035,10,9,0,,0,0,0,0,0,0
2004,3,25,4,741,752,848,914,AA,1507,N566AA,127,142,106,-26,-11,PHL,ORD,678,7,14,0,,0,0,0,0,0,0
2004,3,25,4,946,910,1221,1149,AA,1508,N412AA,95,99,73,32,36,ABQ,DFW,569,14,8,0,,0,32,0,0,0,0
2004,3,25,4,1853,1847,2107,2037,AA,1509,N5CXAA,254,230,209,30,6,ORD,LAS,1515,7,38,0,,0,0,0,30,0,0
2004,3,25,4,851,854,952,955,AA,1512,N435AA,61,61,41,-3,-3,AUS,DFW,190,11,9,0,,0,0,0,0,0,0
2004,3,25,4,1038,1040,1211,1216,AA,1512,N474AA,93,96,79,-5,-2,DFW,BHM,597,5,9,0,,0,0,0,0,0,0
2004,3,25,4,1718,1647,1923,1829,AA,1513,N291AA,185,162,128,54,31,ORD,DEN,888,7,50,0,,0,26,0,23,0,5
2004,3,25,4,1325,1329,1603,1549,AA,1514,N2ADAA,98,80,62,14,-4,ORD,DTW,235,6,30,0,,0,0,0,0,0,0
2004,3,25,4,1602,1606,1921,1908,AA,1515,N2CMAA,139,122,91,13,-4,ORD,ATL,606,19,29,0,,0,0,0,0,0,0
2004,3,25,4,837,841,1057,1130,AA,1517,N4XTAA,200,229,184,-33,-4,BOS,MSY,1367,2,14,0,,0,0,0,0,0,0
2004,3,25,4,627,632,908,917,AA,1518,N518AA,101,105,83,-9,-5,ORD,BWI,622,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1616,1626,1745,1750,AA,1519,N499AA,149,144,128,-5,-10,DEN,LAX,862,8,13,0,,0,0,0,0,0,0
2004,3,25,4,2300,2110,10,2231,AA,1520,N610AA,70,81,57,99,110,SJC,LAS,386,5,8,0,,0,92,0,0,0,7
2004,3,25,4,1050,1051,1227,1230,AA,1521,N450AA,157,159,126,-3,-1,DFW,PHX,868,18,13,0,,0,0,0,0,0,0
2004,3,25,4,654,707,920,1006,AA,1521,N279AA,206,239,184,-46,-13,EWR,DFW,1372,9,13,0,,0,0,0,0,0,0
2004,3,25,4,1832,1835,2022,2025,AA,1522,N081AA,170,170,145,-3,-3,SJU,MIA,1045,10,15,0,,0,0,0,0,0,0
2004,3,25,4,758,800,1114,1120,AA,1524,N455AA,136,140,111,-6,-2,DEN,ORD,888,10,15,0,,0,0,0,0,0,0
2004,3,25,4,1158,1205,1444,1451,AA,1524,N455AA,106,106,88,-7,-7,ORD,BWI,622,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1510,1454,1809,1740,AA,1525,N5DDAA,239,226,200,29,16,ORD,PHX,1440,8,31,0,,0,2,0,13,0,14
2004,3,25,4,625,630,1221,1223,AA,1526,N3CNAA,236,233,211,-2,-5,LAX,ORD,1745,9,16,0,,0,0,0,0,0,0
2004,3,25,4,932,931,1140,1153,AA,1527,N4YJAA,248,262,227,-13,1,DFW,SEA,1660,5,16,0,,0,0,0,0,0,0
2004,3,25,4,557,600,833,844,AA,1527,N4YJAA,216,224,172,-11,-3,PHL,DFW,1302,21,23,0,,0,0,0,0,0,0
2004,3,25,4,822,823,1304,1310,AA,1528,N5TFAA,162,167,137,-6,-1,ONT,DFW,1189,15,10,0,,0,0,0,0,0,0
2004,3,25,4,NA,600,NA,729,AA,1529,0,NA,149,NA,NA,NA,HPN,ORD,738,0,0,1,A,0,0,0,0,0,0
2004,3,25,4,818,823,1106,1116,AA,1529,N2CDAA,168,173,135,-10,-5,ORD,IAH,925,6,27,0,,0,0,0,0,0,0
2004,3,25,4,2122,1905,2323,2043,AA,1530,N2AEAA,121,98,103,160,137,XNA,ORD,522,7,11,0,,0,0,0,112,0,48
2004,3,25,4,1256,1257,1542,1537,AA,1531,N5FLAA,226,220,199,5,-1,ORD,PHX,1440,6,21,0,,0,0,0,0,0,0
2004,3,25,4,1838,1843,2151,2154,AA,1532,N574AA,133,131,113,-3,-5,PHX,DFW,868,9,11,0,,0,0,0,0,0,0
2004,3,25,4,855,855,1155,1139,AA,1533,N628AA,360,344,318,16,0,FLL,LAX,2342,8,34,0,,0,0,0,16,0,0
2004,3,25,4,1455,1500,1617,1625,AA,1534,N541AA,82,85,61,-8,-5,DFW,MEM,432,3,18,0,,0,0,0,0,0,0
2004,3,25,4,1239,1240,1415,1412,AA,1534,N541AA,96,92,76,3,-1,MFE,DFW,468,12,8,0,,0,0,0,0,0,0
2004,3,25,4,1343,1346,1604,1614,AA,1535,N4XUAA,201,208,156,-10,-3,DCA,DFW,1192,30,15,0,,0,0,0,0,0,0
2004,3,25,4,1724,1659,1825,1804,AA,1535,N517AA,61,65,48,21,25,DFW,SAT,247,2,11,0,,0,21,0,0,0,0
2004,3,25,4,916,842,1249,1213,AA,1536,N271AA,153,151,137,36,34,DFW,PIT,1068,6,10,0,,0,0,0,2,0,34
2004,3,25,4,659,704,749,800,AA,1537,N404AA,50,56,32,-11,-5,OKC,DFW,175,10,8,0,,0,0,0,0,0,0
2004,3,25,4,1315,1237,1852,1828,AA,1538,N4XPAA,217,231,194,24,38,SFO,STL,1736,4,19,0,,0,0,0,24,0,0
2004,3,25,4,1344,1330,1653,1649,AA,1539,N5FFAA,369,379,344,4,14,MIA,SFO,2585,10,15,0,,0,0,0,0,0,0
2004,3,25,4,1537,1538,1838,1844,AA,1540,N539AA,121,126,105,-6,-1,DFW,IND,762,9,7,0,,0,0,0,0,0,0
2004,3,25,4,1044,1045,1330,1344,AA,1541,N5DEAA,166,179,143,-14,-1,LGA,FLL,1076,9,14,0,,0,0,0,0,0,0
2004,3,25,4,1755,1559,2025,1834,AA,1542,N504AA,150,155,131,111,116,AUS,ORD,978,9,10,0,,0,0,0,111,0,0
2004,3,25,4,635,641,1024,1020,AA,1544,N4XEAA,169,159,148,4,-6,DFW,DCA,1192,10,11,0,,0,0,0,0,0,0
2004,3,25,4,755,801,856,908,AA,1545,N2ARAA,121,127,104,-12,-6,DCA,ORD,612,5,12,0,,0,0,0,0,0,0
2004,3,25,4,2033,1805,2334,2036,AA,1546,N2AFAA,181,151,161,178,148,IAH,ORD,925,8,12,0,,0,0,0,125,0,53
